PER;ANIO;MES;CONGLOMERADO;NOMBREDD;NOMBREPP;NOMBREDI;P617_1;P617_2;P617_3;P617_4
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;2;1;1
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;1;1;1
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;2;15228;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;5
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;3;3
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;3
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;1;3;3
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;5;5
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;3
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;2;2
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;2;2
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;2;15237;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;2;4;4
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;1;1;1
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
4;2020;3;15297;UCAYALI;CORONEL PORTILLO;YARINACOCHA; ; ; ; 
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;5;5
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;2;2
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;3;3
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;4;4
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;3;1;2
1;2020;4;15268;UCAYALI;CORONEL PORTILLO;YARINACOCHA; ; ; ; 
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;3;5;5
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;3;3;3
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;3;3;3
1;2020;4;15294;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;1;1;1
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;4;45574;UCAYALI;CORONEL PORTILLO;YARINACOCHA; ; ; ; 
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;2;1;1
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;1;1
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;5;15209;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
2;2020;5;15283;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;5;15283;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;5;15283;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;5;15283;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;5;15283;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;3;3;3
2;2020;5;15283;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;1;1
2;2020;5;15283;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;3;3
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;3;3;3
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;2
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;2;2
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;6;15216;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;2
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;3;3
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;2
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;6;15258;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;3;2;2
1;2020;6;45565;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
1;2020;6;45565;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;5;5;5
1;2020;6;45565;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
1;2020;6;45565;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;4;4
1;2020;6;45565;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;6;45565;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;3;3;3
1;2020;6;45565;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
2;2020;6;49264;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;1
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;1;1
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;7;15220;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;2
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;5;5;5;5
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
3;2020;7;15225;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;5;5
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;2;1;1
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;3;1;1
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA; ; ; ; 
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;1;1;1
3;2020;7;15246;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;2;1;1
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA; ; ; ; 
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;1;5;5
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;2;2
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;8;15233;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;2;2
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15266;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;2;5
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;4;4
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;2;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;9;15304;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;2;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
1;2020;10;15282;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;3;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;5
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;2;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;3;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;4;4;4
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;2;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;4;2;2
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;2;2
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
1;2020;10;15296;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;4;4
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;4;4;3;3
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
4;2020;10;15309;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;3;3
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;1;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;2;2
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;1;1;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2;2;1;1
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;3;3
2;2020;11;15252;UCAYALI;CORONEL PORTILLO;YARINACOCHA;3;3;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;4;1;3;3
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;3;4;4
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;4;3;3;3
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;5;5
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;4;2;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;5;2;2
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;3;3
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
1;2020;1;15531;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;4;1;4;4
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
