idmunici;ccdd;ccpp;ccdi;Departamento;Provincia;Distrito;Tipomuni;VFI_P69;P69_1;P69_1_T;P69_1_M;P69_1_H;P69_2;P69_2_T;P69_2_M;P69_2_H;VFI_P70;P70_1;P70A_1_1;P70A_1_2;P70A_1_3;P70_2;P70A_2_1;P70A_2_2;P70A_2_3;P70_3;P70A_3_1;P70A_3_2;P70A_3_3;P70_4;P70A_4_1;P70A_4_2;P70A_4_3;P70_5;P70A_5_1;P70A_5_2;P70A_5_3;P70A_5_O;P70_6;P70A_6_1;P70A_6_2;P70A_6_3;P70_7;P70A_7_1;P70A_7_2;P70A_7_3;P70_8;P70A_8_1;P70A_8_2;P70A_8_3;P70A_8_O;P70_9;P70A_9_1;P70A_9_2;P70A_9_3;P70_10;P70A_10_1;P70A_10_2;P70A_10_3;P70_11;P70A_11_1;P70A_11_2;P70A_11_3;P70A_11_O;P70_12;P70A_12_1;P70_13;P70A_13_1;P70_14;P70A_14_1;P70_15;P70A_15_1;P70_16;P70A_16_1;P70A_16_O;VFI_P71;P71;P71_1;P71A_1;P71_2;P71A_2;P71_3;P71A_3;P71_4;P71A_4;P71_5;P71A_5;P71_6;P71A_6;P71_7;P71A_7;P71_8;P71A_8;P71_9;P71A_9;P71_10;P71A_10;P71_11;P71A_11;P71_12;P71A_12;P71A_12_O;VFI_P72A;P72A;P72A_1;P72A_2;VFI_P72B;P72B;P72B_1;VFI_P73;P73_1;P73_2;P73_3;P73_4;P73_4_O;VFI_P74;P74;VFI_P75;P75;VFI_P76;P76_1;P76A_1;P76_2;P76A_2;P76_3;P76A_3;P76_4;P76A_4;P76_5;P76A_5;P76_6;P76_7;VFI_P77;P77_1;P77_2;P77_3;P77_4;VFI_P78;P78_1;P78_2;P78_3;P78_4;P78_4_O;P78_5;VFI_P79;P79_1;P79A_1_1;P79A_1_2;P79_2;P79A_2_1;P79A_2_2;P79_3;P79A_3_1;P79A_3_2;P79_4;P79A_4_1;P79A_4_2;P79_5;P79A_5_1;P79A_5_2;P79A_5_O;VFI_P80;P80_1;P80_2;P80_3;P80_4;P80_5;P80_6;P80_7;P80_8;P80_9;P80_9_O;P80_10
010306;01;03;06;AMAZONAS;BONGARA;FLORIDA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;1;1;13;1;1;2;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
010307;01;03;07;AMAZONAS;BONGARA;JAZAN;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;4;2; ;1;8;2; ;2;2;1;1;2;3;0;1;1;2;0;4;PLAN DE OPERATIVOS CONJUNTOS;0;1;2; ; ;1;1;0;1;16;0;2; ; ;2; ; ; ;1;1;0;3;4;0;0;0;0;0; ;0
010308;01;03;08;AMAZONAS;BONGARA;RECTA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;5;2; ;2; ;2; ;2; ;2;2;0; ; ; ;4;0; ; ; ; ; ; ;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;1;0;3;4;5;6;0;0;0; ;0
010309;01;03;09;AMAZONAS;BONGARA;SAN CARLOS;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;2; ;1;2;2; ;2;2;1;1;0;0;0;1;1;0;3;0; ;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010310;01;03;10;AMAZONAS;BONGARA;SHIPASBAMBA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;2; ;1;1;1;1;1;2;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;0;0;0;4;0;0;7;0;0; ;0
010311;01;03;11;AMAZONAS;BONGARA;VALERA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;10;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;0;0;3;0; ;0;1;2; ; ;1;1;0;1;3;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
010312;01;03;12;AMAZONAS;BONGARA;YAMBRASBAMBA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010401;01;04;01;AMAZONAS;CONDORCANQUI;NIEVA;1;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;4;2; ;1;12;1;2;2;2;1;1;2;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;13;0;2; ; ;2; ; ; ;1;0;0;3;0;5;6;0;0;0; ;0
010402;01;04;02;AMAZONAS;CONDORCANQUI;EL CENEPA;2;1;2; ; ; ;1;3;0;3;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;3;2; ;1;3;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;3;1;2;2; ;2; ;2; ;2;2;1;1;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
010403;01;04;03;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;7;0;0; ;0
010501;01;05;01;AMAZONAS;LUYA;LAMUD;1;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;9;2; ;1;3;1;3;2; ;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;3;4;5;6;0;0;0; ;0
010502;01;05;02;AMAZONAS;LUYA;CAMPORREDONDO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;2; ; ;1;2;0;2; ; ;2; ; ; ;1;0;0;3;0;5;0;0;0;0; ;0
010503;01;05;03;AMAZONAS;LUYA;COCABAMBA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;1;0;5;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010504;01;05;04;AMAZONAS;LUYA;COLCAMAR;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;1;0;0;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
010505;01;05;05;AMAZONAS;LUYA;CONILA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;1;0;2;0;0; ;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
010506;01;05;06;AMAZONAS;LUYA;INGUILPATA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010507;01;05;07;AMAZONAS;LUYA;LONGUITA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010508;01;05;08;AMAZONAS;LUYA;LONYA CHICO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;2; ;1;1;2; ;2;2;1;1;0;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
010509;01;05;09;AMAZONAS;LUYA;LUYA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;2; ;2; ;1;4;2; ;2;2;1;0;2;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;1;1;2; ; ;2; ; ; ;1;0;0;0;4;0;6;0;0;0; ;0
010510;01;05;10;AMAZONAS;LUYA;LUYA VIEJO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2;2;1;1;0;0;0;1;0;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010511;01;05;11;AMAZONAS;LUYA;MARIA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
010512;01;05;12;AMAZONAS;LUYA;OCALLI;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2;2;1;0;2;0;0;1;0;0;3;0; ;0;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
010513;01;05;13;AMAZONAS;LUYA;OCUMAL;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;1;2;1;1;2;2;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;1;5;5;1;5;5;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
010514;01;05;14;AMAZONAS;LUYA;PISUQUIA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;1;0;0;0; ;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010515;01;05;15;AMAZONAS;LUYA;PROVIDENCIA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;1;4;1;1;2;2;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;1;3;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
010516;01;05;16;AMAZONAS;LUYA;SAN CRISTOBAL;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;1;2; ;1;1;1;1;2;2;1;0;2;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010517;01;05;17;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;1;0;0;0; ;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010518;01;05;18;AMAZONAS;LUYA;SAN JERONIMO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
010519;01;05;19;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;1;1;0;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
010520;01;05;20;AMAZONAS;LUYA;SANTA CATALINA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2;2;1;1;0;0;0;1;0;2;0;0; ;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
010521;01;05;21;AMAZONAS;LUYA;SANTO TOMAS;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;18;2; ;2; ;1;3;2; ;2;2;1;1;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;5;0;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
010522;01;05;22;AMAZONAS;LUYA;TINGO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;1;1;1;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
010523;01;05;23;AMAZONAS;LUYA;TRITA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;1;1;1;1;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;1;1;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
010601;01;06;01;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;1;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;2; ;2; ;1;15;2; ;2;1;1;0;2;0;0;1;1;2;0;0; ;0;1;2; ; ;1;0;1;1;0;1;2; ; ;2; ; ; ;1;1;0;3;0;0;6;0;0;0; ;0
010602;01;06;02;AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2;2;1;1;0;0;0;1; ; ; ; ; ;5;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
