idmunici;ccdd;ccpp;ccdi;Departamento;Provincia;Distrito;Tipomuni;VFI_P69;P69_1;P69_1_T;P69_1_M;P69_1_H;P69_2;P69_2_T;P69_2_M;P69_2_H;VFI_P70;P70_1;P70A_1_1;P70A_1_2;P70A_1_3;P70_2;P70A_2_1;P70A_2_2;P70A_2_3;P70_3;P70A_3_1;P70A_3_2;P70A_3_3;P70_4;P70A_4_1;P70A_4_2;P70A_4_3;P70_5;P70A_5_1;P70A_5_2;P70A_5_3;P70A_5_O;P70_6;P70A_6_1;P70A_6_2;P70A_6_3;P70_7;P70A_7_1;P70A_7_2;P70A_7_3;P70_8;P70A_8_1;P70A_8_2;P70A_8_3;P70A_8_O;P70_9;P70A_9_1;P70A_9_2;P70A_9_3;P70_10;P70A_10_1;P70A_10_2;P70A_10_3;P70_11;P70A_11_1;P70A_11_2;P70A_11_3;P70A_11_O;P70_12;P70A_12_1;P70_13;P70A_13_1;P70_14;P70A_14_1;P70_15;P70A_15_1;P70_16;P70A_16_1;P70A_16_O;VFI_P71;P71;P71_1;P71A_1;P71_2;P71A_2;P71_3;P71A_3;P71_4;P71A_4;P71_5;P71A_5;P71_6;P71A_6;P71_7;P71A_7;P71_8;P71A_8;P71_9;P71A_9;P71_10;P71A_10;P71_11;P71A_11;P71_12;P71A_12;P71A_12_O;VFI_P72A;P72A;P72A_1;P72A_2;VFI_P72B;P72B;P72B_1;VFI_P73;P73_1;P73_2;P73_3;P73_4;P73_4_O;VFI_P74;P74;VFI_P75;P75;VFI_P76;P76_1;P76A_1;P76_2;P76A_2;P76_3;P76A_3;P76_4;P76A_4;P76_5;P76A_5;P76_6;P76_7;VFI_P77;P77_1;P77_2;P77_3;P77_4;VFI_P78;P78_1;P78_2;P78_3;P78_4;P78_4_O;P78_5;VFI_P79;P79_1;P79A_1_1;P79A_1_2;P79_2;P79A_2_1;P79A_2_2;P79_3;P79A_3_1;P79A_3_2;P79_4;P79A_4_1;P79A_4_2;P79_5;P79A_5_1;P79A_5_2;P79A_5_O;VFI_P80;P80_1;P80_2;P80_3;P80_4;P80_5;P80_6;P80_7;P80_8;P80_9;P80_9_O;P80_10
050615;05;06;15;AYACUCHO;LUCANAS;SAN CRISTOBAL;2;1;1;2;0;2;1;2;0;2;1;2; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;4;2; ;1;8;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;1;1;2; ;2; ; ;1;1;6;2;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2; ;1;1;2; ;2; ;2; ;1;0;2;0;0;0; ; ; ; ; ;5;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;0;3;0;0;6;0;0;0; ;0
050616;05;06;16;AYACUCHO;LUCANAS;SAN JUAN;2;1;2; ; ; ;1;2;0;2;1;2; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;1;2;2; ;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;1;1;2; ;2; ;2; ;1;1;0;0;0;1;0;0;0;4;PLAN DE PATRULLAJE MIXTO;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;0;0;5;0;0;0;0; ;0
050617;05;06;17;AYACUCHO;LUCANAS;SAN PEDRO;2;1;1;2;1;1;1;1;0;1;1;2; ; ; ;1;1;1;0;1;1;1;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;2; ;1;2;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;1;2; ;2; ; ;1;1;1;1;1;1;1;1;0;0;3;0; ;1;5;1;1;1;1;2;2; ;2; ;2; ;2; ;2; ;1;0;2;0;0;1;0;2;0;0; ;0;1;2; ; ;2; ; ;1;5;5;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
050618;05;06;18;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;2;1;1;1;0;1;1;2;0;2;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;2; ;1;2;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ; ;1;1;11;11;1;1;2;1;1;0;0;0; ;1;3;1;1;1;1;1;2; ;1;2;2; ;1;1;1;2;1;0;0;3;0;1;1;2;0;0; ;0;1;1;1;0;1;11;0;1;2;0;1;11;0;2; ; ; ;1;0;0;0;0;5;0;0;0;0; ;0
050619;05;06;19;AYACUCHO;LUCANAS;SANCOS;2;1;1;4;0;4;1;4;0;4;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;3;2; ;1;4;2; ;2; ; ;1;1;2; ;1;4;2; ;2; ;2; ;1;20;2; ;2; ;2; ;1;30;2; ;2; ; ;1;1;2;2;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;2; ;2; ;2; ;2; ;1;1;0;0;0;0; ; ; ; ; ;5;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
050620;05;06;20;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;2;1;1;2;1;1;1;3;1;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;1;0;3;0; ;1;3;1;1;1;1;2;2; ;1;1;2; ;1;1;2; ;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;8;0; ;0
050621;05;06;21;AYACUCHO;LUCANAS;SANTA LUCIA;2;1;1;2;0;2;1;2;0;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;1;0;0;0;1;0;2;0;0; ;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
050701;05;07;01;AYACUCHO;PARINACOCHAS;CORACORA;1;1;1;12;3;9;1;12;3;9;1;1;1;0;1;1;3;3;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;13;2; ;1;13;2; ;2; ; ;1;1;1;5;1;4;1;9;1;3;1;3;1;5;2; ;1;8;1;10;1;9;1;15;2; ; ;1;1;9;9;1;1;9;1;1;2;3;0; ;1;1;1;1;1;1;5;1;6;1;3;1;3;1;3;1;1;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;1;1;0;1;4;0;1;1;0;2; ; ; ;1;1;2;3;4;5;6;7;8;0; ;0
050702;05;07;02;AYACUCHO;PARINACOCHAS;CHUMPI;2;1;1;2;1;1;1;9;1;8;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;6;3;3;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ; ;1;1;2; ;1;2;2; ;2; ;2; ;1;11;2; ;1;1;2; ;1;5;2; ;2; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;1;1;1;2;2; ;2; ;1;1;0;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;3;0;2; ; ;2; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
050703;05;07;03;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2; ;1;1;0;0;0;1;0;2;0;0; ;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
050704;05;07;04;AYACUCHO;PARINACOCHAS;PACAPAUSA;2;1;1;4;2;2;1;4;2;2;1;1;1;1;0;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;3;3;1;1;1;1;1;2;0;0; ;1;5;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;3;0;0; ; ; ; ; ;5;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
050705;05;07;05;AYACUCHO;PARINACOCHAS;PULLO;2;1;1;2;0;2;1;2;0;2;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;1;4;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;1;1;2; ;2; ;2; ;1;0;0;3;0;1;1;0;3;0; ;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
050706;05;07;06;AYACUCHO;PARINACOCHAS;PUYUSCA;2;1;1;2;0;2;1;2;0;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;1;5;2; ;2; ;2; ; ;1;1;4;4;1;1;4;1;1;2;3;0; ;1;1;1;1;1;1;9;2; ;2; ;1;5;2; ;2; ;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;12;0;2; ; ;2; ; ; ;1;1;0;0;0;0;6;0;0;0; ;0
050707;05;07;07;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
050708;05;07;08;AYACUCHO;PARINACOCHAS;UPAHUACHO;2;1;1;4;0;4;1;6;0;6;1;2; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;6;2; ;1;6;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;1;10;2; ;1;2;2; ; ;1;1;3;3;1;1;3;1;1;2;3;0; ;1;4;1;1;1;1;3;2; ;1;5;1;5;2; ;2; ;1;1;2;3;0;1;0;2;0;0; ;0;1;2; ; ;1;1;0;1;1;0;1;1;0;2; ; ; ;1;1;0;3;4;0;6;0;0;0; ;0
050801;05;08;01;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;1;1;1;2;0;2;1;2;0;2;1;1;1;1;0;1;2;2;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;1;1;1;0;TELEFONO CELULAR;1;1;1;0;2; ; ; ;2; ; ; ; ;2; ;2; ;1;5;2; ;2; ; ;1;1;2; ;1;2;1;5;2; ;2; ;1;10;2; ;2; ;1;2;2; ;2; ;2; ; ;1;1;5;5;1;1;5;1;1;0;3;0; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;0;1;2; ; ;1;0;1;2; ; ; ;1;0;0;0;4;0;6;0;0;0; ;0
050802;05;08;02;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;2;1;1;1;1;0;1;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;10;2; ;1;5;1;5;1;2;2; ;2; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2; ;2; ;2; ;1;1;2; ;1;1;0;0;0;0; ; ; ; ; ;5;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
050803;05;08;03;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;2;1;1;1;0;1;1;4;2;2;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;4;2; ;1;4;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3;3;1;1;3;1;1;0;0;0; ;1;4;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0; ; ; ; ; ;5;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
050804;05;08;04;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;2;1;1;2;0;2;1;2;0;2;1;1;1;1;0;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;5;2; ;1;5;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;1;2;2; ;2; ; ;1;1;5;5;1;1;2;1;1;0;0;0; ;1;5;1;1;1;1;2;2; ;2; ;2; ;2; ;2; ;1;0;0;3;0;0; ; ; ; ; ;5;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
050805;05;08;05;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
050806;05;08;06;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
050807;05;08;07;AYACUCHO;PAUCAR DEL SARA SARA;PARARCA;2;1;1;2;1;1;1;6;2;4;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;2; ;2; ;1;1;CHALECO TACTICO;1;1;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;1;1;ACTOS CONTRA LA MORAL Y LAS BUENAS COSTUMBRE;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;4;1;6;2; ;1;2;2; ;1;2;1;1;0;0;0;0; ; ; ; ; ;5;1;1;1;1;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
050808;05;08;08;AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;2;1;1;2;1;1;1;2;0;2;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;3;1;3;1;3;2; ;2; ; ;1;1;2; ;1;4;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;5;5;1;1;5;1;1;0;0;0; ;1;3;1;1;1;1;4;2; ;1;5;2; ;1;3;2; ;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;1;1;0;1;3;0;1;2;0;2; ; ; ;1;1;2;3;4;5;6;7;8;0; ;0
050809;05;08;09;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;2;1;1;1;0;1;1;1;0;1;1;1;4;2;2;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;1;2; ;1;1;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2; ;1;0;0;3;0;1;0;0;3;0; ;0;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
050810;05;08;10;AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;2;1;1;2;0;2;1;2;0;2;1;1;2;1;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;2; ;2; ;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2; ;1;0;0;3;0;0; ; ; ; ; ;5;1;2; ; ;1;1;0;1;2;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
050901;05;09;01;AYACUCHO;SUCRE;QUEROBAMBA;1;1;1;6;0;6;1;4;0;4;1;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;4;2; ;1;4;2; ;2; ; ;1;1;1;2;1;3;2; ;2; ;2; ;1;8;2; ;2; ;1;3;2; ;1;2;2; ; ;1;1;3;3;1;1;3;1;1;0;3;0; ;1;5;1;1;1;1;12;1;3;1;3;1;5;2; ;1;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;3;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
050902;05;09;02;AYACUCHO;SUCRE;BELEN;2;1;1;1;0;1;1;1;0;1;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;2; ;1;1;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;4;1;1;1;1;2; ;2; ;2; ;1;1;0;0;0;1;0;2;0;0; ;0;1;2; ; ;1;0;1;2; ; ;1;0;1;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
050903;05;09;03;AYACUCHO;SUCRE;CHALCOS;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;1;1;2; ;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;0;0;0;4;0;6;0;0;0; ;0
050904;05;09;04;AYACUCHO;SUCRE;CHILCAYOC;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;5;2; ;2; ;2; ;1;1;2; ;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;0;4;0;6;0;0;0; ;0
050905;05;09;05;AYACUCHO;SUCRE;HUACAÑA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0; ; ; ; ; ;5;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
050906;05;09;06;AYACUCHO;SUCRE;MORCOLLA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2; ;2; ;2; ;2; ;2; ;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
050907;05;09;07;AYACUCHO;SUCRE;PAICO;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
050908;05;09;08;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;4;2; ;1;4;1;2;1;1;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;2;0;1;2;0;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
050909;05;09;09;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;2;1;1;2;0;2;1;2;0;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
